,0
1668,6064680.0
1669,15994830.0
1670,19390028.0
1671,1662069.4
1672,3151874.2
1673,51361340.0
1674,43959790.0
1675,7678033.0
1676,1230786.4
1677,2825677.2
1678,3042634.5
1679,9689226.0
1680,18340646.0
1681,58594840.0
1682,7340017.0
1683,40797948.0
1684,67384370.0
1685,7636008.0
1686,16419122.0
1687,2336968.5
1688,4558340.5
1689,1627055.1
1690,14098051.0
1691,21358284.0
1692,1350553.6
1693,3501079.2
1694,5998143.0
1695,2210128.2
1696,12452814.0
1697,32425608.0
1698,36867000.0
1699,4501198.0
1700,25118992.0
1701,6994609.0
1702,9787058.0
1703,39173950.0
1704,1376304.5
1705,4257970.5
1706,43931056.0
1707,29085956.0
1708,14406766.0
1709,4801342.0
1710,17060408.0
1711,8692540.0
1712,506196.12
1713,3338833.0
1714,5438582.5
1715,36175012.0
1716,23211696.0
1717,22493350.0
1718,49148770.0
1719,4898970.0
1720,9676105.0
1721,25525658.0
1722,7594034.0
1723,24369272.0
1724,19926648.0
1725,1762019.0
1726,8959825.0
1727,19036738.0
1728,33463140.0
1729,2699895.2
1730,35572320.0
1731,61255470.0
1732,6367160.5
1733,7414612.5
1734,34136840.0
1735,4050483.5
1736,7149125.0
1737,7540343.0
1738,7678390.5
1739,2472728.5
1740,2606729.5
1741,22554194.0
1742,24991808.0
1743,40609770.0
1744,14055950.0
1745,1376342.6
1746,58136424.0
1747,16655651.0
1748,4520240.0
1749,3762596.5
1750,5814998.0
1751,25093894.0
1752,9274942.0
1753,27555696.0
1754,4441871.5
1755,5214353.0
1756,17927952.0
1757,45826264.0
1758,4167176.0
1759,15535327.0
1760,26510144.0
1761,51412024.0
1762,7659112.5
1763,4650682.0
1764,35594040.0
1765,16568566.0
1766,11536189.0
1767,16603988.0
1768,7325236.5
1769,5080962.0
1770,19686214.0
1771,42527550.0
1772,3730321.8
1773,9068351.0
1774,8120439.0
1775,20161788.0
1776,3761068.2
1777,4202404.5
1778,11124284.0
1779,1344162.9
1780,50582390.0
1781,6700478.5
1782,9270522.0
1783,1617487.0
1784,44100710.0
1785,24206820.0
1786,22524468.0
1787,39934576.0
1788,39863496.0
1789,12506676.0
1790,11850275.0
1791,5166266.0
1792,1849817.0
1793,12214900.0
1794,6420748.0
1795,12557404.0
1796,42437610.0
1797,5839352.0
1798,4896857.0
1799,6611939.5
1800,12215412.0
1801,6516209.5
1802,6521340.0
1803,52197790.0
1804,4268089.0
1805,3127396.2
1806,2949134.8
1807,3463652.5
1808,84669496.0
1809,51950332.0
1810,9409402.0
1811,26202764.0
1812,69292824.0
1813,3675095.0
1814,6825002.0
1815,51011724.0
1816,54243000.0
1817,17821580.0
1818,62194470.0
1819,6366433.0
1820,33100082.0
1821,49648948.0
1822,7759671.5
1823,7966794.0
1824,23482882.0
1825,21099412.0
1826,2362945.2
1827,6317973.0
1828,4907380.5
1829,6731098.0
1830,34160616.0
1831,3502260.5
1832,4186465.2
1833,44919840.0
1834,7681973.5
1835,8744448.0
1836,14095938.0
1837,30816434.0
1838,4584187.5
1839,3491310.8
1840,11182455.0
1841,11409764.0
1842,5283886.5
1843,3759427.5
1844,16422299.0
1845,51035664.0
1846,9217926.0
1847,7291464.0
1848,6349621.5
1849,14371009.0
1850,13557102.0
1851,2743753.2
1852,3953182.5
1853,6553060.0
1854,4952341.0
1855,44963360.0
1856,989798.4
1857,44225540.0
1858,3627424.2
1859,909309.75
1860,5649450.5
1861,7192607.0
1862,51002810.0
1863,3281097.5
1864,47321690.0
1865,2644588.0
1866,41767508.0
1867,6046767.5
1868,17544944.0
1869,29222380.0
1870,19079768.0
1871,2441714.0
1872,8669694.0
1873,7195628.0
1874,14090838.0
1875,66568990.0
1876,44723356.0
1877,4123143.0
1878,16026048.0
1879,2494192.0
1880,51540496.0
1881,5972171.0
1882,1096853.4
1883,8228347.0
1884,35599936.0
1885,28739252.0
1886,32346140.0
1887,59943870.0
1888,9569941.0
1889,5140758.0
1890,36483268.0
1891,18903228.0
1892,37263550.0
1893,37826904.0
1894,12255010.0
1895,29060004.0
1896,5061339.0
1897,11223850.0
1898,6125347.0
1899,2524787.8
1900,4594523.0
1901,5692004.0
1902,1166264.1
1903,10970953.0
1904,32127516.0
1905,25860852.0
1906,5300875.0
1907,17394242.0
1908,9763393.0
1909,1902259.2
1910,1543303.2
1911,2782488.0
1912,5010458.0
1913,20695398.0
1914,40086470.0
1915,42233468.0
1916,37339836.0
1917,40858308.0
1918,35673636.0
1919,13964676.0
1920,17322918.0
1921,6989560.5
1922,14062854.0
1923,42925480.0
1924,7064737.0
1925,4707564.0
1926,4856211.0
1927,5281931.0
1928,11548959.0
1929,5740377.5
1930,70599880.0
1931,13713915.0
1932,21968922.0
1933,5513282.0
1934,18500444.0
1935,17710942.0
1936,44036920.0
1937,10615522.0
1938,26921202.0
1939,346364.03
1940,11272648.0
1941,32599254.0
1942,7282306.5
1943,9953243.0
1944,37466850.0
1945,32770744.0
1946,3512368.8
1947,17764956.0
1948,19903552.0
1949,9639665.0
1950,56083400.0
1951,11360994.0
1952,6665719.0
1953,18144648.0
1954,12705240.0
1955,4177060.5
1956,5752018.5
1957,9365361.0
1958,3584764.0
1959,41920970.0
1960,7965288.0
1961,33351034.0
1962,11791621.0
1963,22548784.0
1964,13531284.0
1965,11439778.0
1966,16803400.0
1967,17727894.0
1968,4906096.0
1969,7910859.0
1970,9088996.0
1971,3211602.0
1972,4791373.0
1973,31204584.0
1974,40077576.0
1975,20157120.0
1976,53454770.0
1977,43391710.0
1978,21739630.0
1979,7181247.0
1980,39304030.0
1981,19462660.0
1982,36821704.0
1983,13577723.0
1984,16735161.0
1985,5229160.0
1986,18594094.0
1987,20462264.0
1988,10525694.0
1989,19202136.0
1990,5814917.5
1991,10530744.0
1992,1499273.2
1993,8796825.0
1994,7147744.0
1995,24148224.0
1996,49814216.0
1997,8233967.0
1998,10586950.0
1999,2478284.0
2000,5835856.5
2001,1798299.5
2002,11827635.0
2003,21195932.0
2004,32312728.0
2005,22321726.0
2006,64491664.0
2007,6823445.0
2008,41099090.0
2009,16426426.0
2010,17818116.0
2011,37441064.0
2012,7902666.0
2013,9090276.0
2014,959920.6
2015,3228935.8
2016,15264368.0
2017,12443216.0
2018,56480252.0
2019,56086144.0
2020,10649941.0
2021,111907.836
2022,19643390.0
2023,6655889.0
2024,20306934.0
2025,8255974.0
2026,37810056.0
2027,8490036.0
2028,3012770.0
2029,6632509.5
2030,22029576.0
2031,21867664.0
2032,55907104.0
2033,49835296.0
2034,9722972.0
2035,7331307.0
2036,7288675.0
2037,2354930.8
2038,61502556.0
2039,10039416.0
2040,20019738.0
2041,13604008.0
2042,5210437.0
2043,16115538.0
2044,3769417.5
2045,778431.56
2046,40692660.0
2047,10560594.0
2048,15119118.0
2049,20187040.0
2050,6074073.5
2051,17984814.0
2052,39477150.0
2053,46879950.0
2054,25029748.0
2055,4899558.0
2056,9437903.0
2057,29496008.0
2058,13660456.0
2059,3689159.8
2060,7889522.0
2061,11494050.0
2062,17015578.0
2063,18489604.0
2064,7495457.0
2065,16464445.0
2066,2527587.2
2067,4210843.5
2068,10519837.0
2069,2890791.0
2070,43573710.0
2071,18719762.0
2072,13942642.0
2073,15066992.0
2074,29458796.0
2075,59830860.0
2076,4552326.0
2077,10305527.0
2078,47670940.0
2079,9028508.0
2080,10190971.0
2081,3053797.5
2082,1510611.5
2083,3646962.5
2084,6456691.0
2085,10904840.0
2086,56043096.0
2087,5063531.0
2088,14899010.0
2089,30005232.0
2090,41862276.0
2091,35913384.0
2092,45544930.0
2093,79900184.0
2094,10650560.0
2095,25432672.0
2096,8635195.0
2097,5138850.0
2098,20066728.0
2099,21840264.0
2100,16009814.0
2101,16842988.0
2102,2346697.5
2103,28108800.0
2104,64901600.0
2105,4381162.0
2106,52616164.0
2107,11156255.0
2108,1183624.5
2109,34434810.0
2110,31520052.0
2111,8320319.0
2112,7235318.0
2113,3083557.0
2114,37833860.0
2115,6639087.0
2116,21843616.0
2117,4133235.2
2118,4878150.5
2119,3174128.5
2120,28862828.0
2121,3448579.5
2122,37207800.0
2123,5401182.0
2124,7144780.0
2125,9126475.0
2126,35193784.0
2127,6127477.0
2128,4951482.0
2129,2433885.5
2130,3676807.8
2131,27159264.0
2132,56058880.0
2133,20350436.0
2134,24796866.0
2135,5711917.0
2136,3825617.5
2137,14130787.0
2138,20773448.0
2139,52325124.0
2140,25871004.0
2141,6877577.5
2142,33162640.0
2143,6323432.0
2144,6048141.5
2145,21276008.0
2146,6533439.5
2147,36729210.0
2148,44887920.0
2149,36025548.0
2150,21931306.0
2151,12939404.0
2152,38825670.0
2153,11729012.0
2154,8333632.0
2155,8429628.0
2156,36340736.0
2157,28115986.0
2158,17970982.0
2159,5840868.5
2160,6206262.0
2161,39066720.0
2162,20203694.0
2163,24389704.0
2164,4666762.0
2165,52807856.0
2166,8788026.0
2167,8159702.0
2168,17778800.0
2169,17117712.0
2170,40970000.0
2171,15516453.0
2172,6667295.0
2173,15551218.0
2174,2282475.5
2175,9914525.0
2176,6303076.0
2177,14234114.0
2178,45696784.0
2179,7162912.0
2180,5808114.5
2181,34422370.0
2182,8184963.0
2183,26957928.0
2184,38021390.0
2185,5010428.0
2186,39161184.0
2187,7878630.0
2188,6895292.0
2189,53938784.0
2190,7060708.5
2191,16838668.0
2192,14282721.0
2193,9399394.0
2194,2960664.5
2195,2445934.0
2196,20887112.0
2197,22098268.0
2198,3022337.8
2199,18237044.0
2200,4437524.0
2201,25166862.0
2202,31862892.0
2203,6122223.0
2204,8724092.0
2205,10763379.0
2206,1809644.1
2207,9473622.0
2208,19302478.0
2209,42071460.0
2210,5983095.0
2211,1899945.0
2212,30219378.0
2213,4592575.5
2214,17582896.0
2215,29400372.0
2216,13496064.0
2217,30551154.0
2218,484591.94
2219,7299211.0
2220,41258850.0
2221,42500610.0
2222,5387069.0
2223,12301700.0
2224,8886557.0
2225,28282890.0
2226,35169324.0
2227,7207326.5
2228,1365079.0
2229,25249892.0
2230,46001300.0
2231,5000886.0
2232,6828441.5
2233,54520972.0
2234,20100376.0
2235,39519690.0
2236,8024769.0
2237,26599380.0
2238,37749520.0
2239,2465909.5
2240,4294243.0
2241,27745280.0
2242,44807710.0
2243,9946185.0
2244,3525420.2
2245,5453060.0
2246,27351422.0
2247,1009542.1
2248,32500756.0
2249,2363132.2
2250,43782216.0
2251,6059338.0
2252,10105030.0
2253,10818488.0
2254,2173846.5
2255,4147641.0
2256,37633256.0
2257,16441056.0
2258,5161972.0
2259,11672997.0
2260,7513801.0
2261,7623383.0
2262,36724830.0
2263,50906324.0
2264,8532624.0
2265,20503120.0
2266,5137272.0
2267,1635561.0
2268,25617318.0
2269,844482.5
2270,8712969.0
2271,3926637.5
2272,2955398.8
2273,46636572.0
2274,47256304.0
2275,19399392.0
2276,5077237.5
2277,13839483.0
2278,16041100.0
2279,16267951.0
2280,6314682.0
2281,19269554.0
2282,16655706.0
2283,26294892.0
2284,30490126.0
2285,39048010.0
2286,3853904.5
2287,2329779.0
2288,10000729.0
2289,2078514.8
2290,11867350.0
2291,5724426.0
2292,2454328.5
2293,5543329.0
2294,29382226.0
2295,1711717.6
2296,16573010.0
2297,12001641.0
2298,686156.0
2299,8444252.0
2300,3883382.5
2301,4356711.5
2302,9386142.0
2303,57085144.0
2304,1232905.0
2305,1454766.1
2306,2226113.2
2307,14921581.0
2308,17181090.0
2309,4011209.0
2310,22151450.0
2311,583529.8
2312,4550809.5
2313,1163065.2
2314,21351546.0
2315,42477450.0
2316,46831892.0
2317,6131198.0
2318,18235022.0
2319,2947335.5
2320,7408308.0
2321,1539696.0
2322,36622640.0
2323,16985652.0
2324,36084692.0
2325,5835519.0
2326,2970981.5
2327,2586327.2
2328,12990295.0
2329,15420698.0
2330,13163736.0
2331,14919107.0
2332,7089637.5
2333,16255863.0
2334,7754987.0
2335,60750336.0
2336,31500456.0
2337,54784904.0
2338,30913128.0
2339,3435512.5
2340,28480090.0
2341,1218007.9
2342,2278793.5
2343,22150148.0
2344,1782907.1
2345,11772494.0
2346,6700270.0
2347,17339784.0
2348,4944605.0
2349,21898110.0
2350,42171384.0
2351,24668294.0
2352,4232455.0
2353,8813384.0
2354,8352554.5
2355,2802286.0
2356,2751355.0
2357,8767198.0
2358,16731773.0
2359,8969004.0
2360,1101633.5
2361,5537839.0
2362,2605710.0
2363,8695651.0
2364,8285215.0
2365,3689890.5
2366,22973086.0
2367,13545304.0
2368,4781891.0
2369,1594794.5
2370,4239330.5
2371,5617475.5
2372,20546708.0
2373,3174000.5
2374,6190480.0
2375,20469876.0
2376,4802451.5
2377,4118722.0
2378,30628798.0
2379,23859020.0
2380,38482750.0
2381,5638262.0
2382,4924560.5
2383,10020586.0
2384,5767470.5
2385,3228724.0
2386,1874932.8
2387,6054940.5
2388,9258114.0
2389,13506818.0
2390,11103233.0
2391,22141846.0
2392,2111768.5
2393,2773823.0
2394,10335654.0
2395,15685379.0
2396,5461472.5
2397,4184039.5
2398,18627648.0
2399,3933661.0
2400,25287704.0
2401,45017480.0
2402,34862320.0
2403,12374008.0
2404,4169693.5
2405,40507950.0
2406,42567800.0
2407,9164671.0
2408,2868525.0
2409,1913164.9
2410,8116650.5
2411,2674403.5
2412,6539730.0
2413,27428796.0
2414,3874608.2
2415,15861376.0
2416,10009313.0
2417,6206631.0
2418,53029910.0
2419,2108344.2
2420,17026486.0
2421,9167803.0
2422,7546572.0
2423,38462110.0
2424,2976705.5
2425,19585366.0
2426,5787180.5
2427,4548218.0
2428,32757504.0
2429,39317760.0
2430,5131785.5
2431,9422673.0
2432,7459196.5
2433,6387904.0
2434,17543430.0
2435,12134780.0
2436,3115598.2
2437,15500704.0
2438,30300458.0
2439,5650062.0
2440,11330893.0
2441,13132618.0
2442,17230558.0
2443,9803477.0
2444,2663462.0
2445,5511470.0
2446,4824664.5
2447,1166264.1
2448,2770038.0
2449,2455801.8
2450,1978304.0
2451,57672560.0
2452,24386522.0
2453,4812661.0
2454,16275787.0
2455,6614524.0
2456,6099853.0
2457,75129280.0
2458,41614612.0
2459,20866748.0
2460,22656744.0
2461,4451794.5
2462,2406716.5
2463,3448116.8
2464,8804470.0
2465,10953782.0
2466,26732724.0
2467,42541264.0
2468,4941076.0
2469,6770206.5
2470,19536224.0
2471,18962860.0
2472,7650719.0
2473,9589644.0
2474,18125976.0
2475,15890098.0
2476,2088861.8
2477,22829796.0
2478,11154507.0
2479,10127618.0
2480,31949196.0
2481,5097225.5
2482,8269000.5
2483,6304256.0
2484,27091952.0
2485,3996616.5
2486,3761068.2
2487,31747892.0
2488,22269638.0
2489,10251341.0
2490,37598760.0
2491,29399926.0
2492,9656436.0
2493,45711110.0
2494,4056412.0
2495,3829507.5
2496,6479944.0
2497,2159693.8
2498,29370998.0
2499,2990281.8
2500,7786307.0
2501,2632349.0
2502,20100366.0
2503,29300536.0
2504,9414700.0
2505,37704056.0
2506,21799198.0
2507,3627399.5
2508,7424576.5
2509,13274500.0
2510,4502353.0
2511,6302520.5
2512,4720129.5
2513,46081610.0
2514,40263504.0
2515,29195776.0
2516,7360951.5
2517,8437330.0
2518,4632620.5
2519,8420662.0
2520,10854372.0
2521,6675298.5
2522,7420647.0
2523,18244676.0
2524,29620568.0
2525,17315594.0
2526,1850750.8
2527,52871170.0
2528,13114950.0
2529,9000305.0
2530,9915236.0
2531,42866228.0
2532,39760780.0
2533,64659950.0
2534,22740376.0
2535,47165732.0
2536,68980860.0
2537,2616846.0
2538,4115050.0
2539,27010336.0
2540,47107724.0
2541,7073113.0
2542,5731849.5
2543,32441348.0
2544,39263620.0
2545,25266868.0
2546,18403880.0
2547,4931329.0
2548,40794176.0
2549,3054487.0
2550,8824778.0
2551,8328988.0
2552,7262141.0
2553,41574330.0
2554,2167015.0
2555,7868116.5
2556,26884848.0
2557,7369220.0
2558,5172307.5
2559,2777437.5
2560,42902500.0
2561,51445070.0
2562,1673300.8
2563,12068230.0
2564,52064724.0
2565,14199242.0
2566,6332985.5
2567,17662990.0
2568,52693950.0
2569,15491019.0
2570,7432703.0
2571,9133066.0
2572,6156173.0
2573,5381357.0
2574,13285273.0
2575,8570624.0
2576,53644170.0
2577,3443804.5
2578,15910738.0
2579,4713193.0
2580,14867686.0
2581,694865.75
2582,5783864.5
2583,2895723.2
2584,4098580.5
2585,1016871.75
2586,60650150.0
2587,27956368.0
2588,38524510.0
2589,6053702.0
2590,2409509.2
2591,40497744.0
2592,7700709.0
2593,3358570.8
2594,2433449.0
2595,5879193.5
2596,6521945.0
2597,8750117.0
2598,7631904.0
2599,18673836.0
2600,13077562.0
2601,2911773.8
2602,5487329.5
2603,27227248.0
2604,12856601.0
2605,13596392.0
2606,48687664.0
2607,3630761.0
2608,8427782.0
2609,10293318.0
2610,11270526.0
2611,6176491.5
2612,40302010.0
2613,23284004.0
2614,10158997.0
2615,62389944.0
2616,9164268.0
2617,38484660.0
2618,5406383.5
2619,2850419.5
2620,11182996.0
2621,15710434.0
2622,20985250.0
2623,6939382.5
2624,40043812.0
2625,7004577.0
2626,32129694.0
2627,9969348.0
2628,16614767.0
2629,3238292.0
2630,20310868.0
2631,10274847.0
2632,32379792.0
2633,8610078.0
2634,23466082.0
2635,7277950.0
2636,31837122.0
2637,53594324.0
2638,32099424.0
2639,29074746.0
2640,10552681.0
2641,36435012.0
2642,39259444.0
2643,24557496.0
2644,10160129.0
2645,31103018.0
2646,41093710.0
2647,4115152.2
2648,5094436.0
2649,2654799.0
2650,6807540.5
2651,3299306.0
2652,2135031.8
2653,16426389.0
2654,12371161.0
2655,14726201.0
2656,63456370.0
2657,49544064.0
2658,5357236.0
2659,6893218.5
2660,15387462.0
2661,7659103.0
2662,47149280.0
2663,9662266.0
2664,15839882.0
2665,1787365.8
2666,13242734.0
2667,7756020.5
2668,13812440.0
2669,3736511.8
2670,4594131.5
2671,5879503.0
2672,3765446.0
2673,7461661.0
2674,12534824.0
2675,24735238.0
2676,3682564.0
2677,14057536.0
2678,2664374.5
2679,26455300.0
2680,18892364.0
2681,3226265.5
2682,10547738.0
2683,40787136.0
2684,48886310.0
2685,2231859.8
2686,26705532.0
2687,3270497.5
2688,18197972.0
2689,9883130.0
2690,6913249.0
2691,70980860.0
2692,4940161.0
2693,30065596.0
2694,34870504.0
2695,27568428.0
2696,13175850.0
2697,18572396.0
2698,17906686.0
2699,19970956.0
2700,44537624.0
2701,4952594.5
2702,8161268.0
2703,38723644.0
2704,7616768.0
2705,53202210.0
2706,928605.9
2707,10241887.0
2708,13012892.0
2709,8654094.0
2710,8367227.0
2711,29707876.0
2712,5410406.0
2713,7484964.5
2714,24645964.0
2715,44919656.0
2716,2103309.2
2717,16826376.0
2718,31735530.0
2719,65407970.0
2720,21498278.0
2721,14760674.0
2722,4446282.0
2723,19009272.0
2724,4099987.2
2725,29642160.0
2726,23384150.0
2727,24448326.0
2728,2440539.0
2729,52757950.0
2730,5343477.0
2731,16845152.0
2732,17019618.0
2733,5689655.0
2734,5572628.0
2735,105407.16
2736,25129376.0
2737,38436344.0
2738,2662678.5
2739,50202988.0
2740,37731212.0
2741,35568124.0
2742,3345504.2
2743,8856699.0
2744,42267012.0
2745,4936427.0
2746,3186239.0
2747,7421847.0
2748,3713156.2
2749,6339263.0
2750,3063097.5
2751,8387053.0
2752,45797976.0
2753,10971647.0
2754,4533551.5
2755,2814251.0
2756,19241200.0
2757,22796800.0
2758,34608892.0
2759,31395556.0
2760,47830540.0
2761,5490240.5
2762,4675658.0
2763,8007777.5
2764,6745542.0
2765,16345200.0
2766,4715842.5
2767,12673524.0
2768,28672392.0
2769,10983631.0
2770,4128534.0
2771,4042486.8
2772,5197224.0
2773,3730318.2
2774,9259741.0
2775,28807198.0
2776,69067840.0
2777,2286225.8
2778,28100268.0
2779,23639772.0
2780,44325236.0
2781,2155355.5
2782,7307341.0
2783,4488806.0
2784,857129.06
2785,31888586.0
2786,4017700.0
2787,4050719.0
2788,4579849.0
2789,5455011.5
2790,2009373.0
2791,3406797.0
2792,6744763.0
2793,47250196.0
2794,4277986.5
2795,9758114.0
2796,7737485.0
2797,10094308.0
2798,5211249.5
2799,33204034.0
2800,17099594.0
2801,57796264.0
2802,9533430.0
2803,67029740.0
2804,15245044.0
2805,1830038.8
2806,8728108.0
2807,5167697.0
2808,10266466.0
2809,11364328.0
2810,5687155.5
2811,1041495.9
2812,15469111.0
2813,38814090.0
2814,2518517.5
2815,25295544.0
2816,26337764.0
2817,16130937.0
2818,37672150.0
2819,3615708.0
2820,34690644.0
2821,5148585.0
2822,9352384.0
2823,24662440.0
2824,27299446.0
2825,45546500.0
2826,9456516.0
2827,9305262.0
2828,548384.5
2829,25269636.0
2830,34684010.0
2831,6753035.0
2832,9058704.0
2833,25133820.0
2834,5703253.0
2835,43742668.0
2836,40130412.0
2837,7482096.0
2838,8838984.0
2839,2479452.8
2840,6149986.0
2841,17573206.0
2842,10349322.0
2843,5381368.0
2844,4390944.0
2845,39800190.0
2846,14401376.0
2847,24721596.0
2848,4095775.5
2849,18366064.0
2850,3022004.5
2851,7329616.0
2852,7988684.5
2853,16479492.0
2854,35223150.0
2855,20366904.0
2856,12208150.0
2857,1786985.4
2858,46894360.0
2859,26970504.0
2860,28130224.0
2861,6919185.0
2862,5408304.5
2863,4447881.0
2864,11743049.0
2865,20414948.0
2866,19481584.0
2867,63523250.0
2868,4960145.0
2869,4972068.0
2870,18059184.0
2871,32801640.0
2872,52205944.0
2873,11796976.0
2874,13568327.0
2875,5104817.5
2876,31662752.0
2877,4609230.5
2878,15823386.0
2879,28294668.0
2880,13705070.0
2881,55852480.0
2882,2961675.2
2883,11869065.0
2884,8567304.0
2885,4732514.0
2886,3594324.0
2887,6417742.0
2888,23122152.0
2889,2667843.0
2890,10835684.0
2891,2636828.0
2892,8037842.0
2893,6727160.0
2894,2562292.0
2895,25549224.0
2896,19165822.0
2897,29945284.0
2898,25525590.0
2899,7159962.0
2900,31612112.0
2901,5574782.0
2902,6453122.0
2903,8538974.0
2904,4223738.5
2905,2468572.5
2906,14829172.0
2907,47217784.0
2908,49491772.0
2909,6814672.0
2910,13073858.0
2911,18714520.0
2912,29466632.0
2913,1287141.6
2914,3965511.8
2915,4173698.2
2916,59408572.0
2917,4876307.5
2918,11719691.0
2919,53508930.0
2920,28906396.0
2921,2363132.2
2922,4615599.5
2923,22082128.0
2924,3100297.8
2925,15171532.0
2926,13996324.0
2927,11828156.0
2928,6781693.0
2929,16165187.0
2930,7472470.0
2931,2903803.5
2932,15673902.0
2933,4035462.0
2934,7017747.0
2935,3972743.0
2936,1762604.4
2937,27164310.0
2938,6307017.0
2939,29656202.0
2940,5200472.5
2941,33521122.0
2942,4730699.5
2943,2722862.0
2944,32934082.0
2945,23394068.0
2946,41337384.0
2947,11898468.0
2948,28809176.0
2949,5217660.5
2950,22901836.0
2951,7301734.5
2952,1746278.5
2953,7086634.5
2954,14465127.0
2955,4466816.0
2956,5584534.0
2957,28706076.0
2958,34570956.0
2959,47244716.0
2960,16612038.0
2961,7179884.5
2962,23549764.0
2963,17387156.0
2964,3185252.5
2965,11621455.0
2966,1340557.8
2967,5684413.0
2968,5838331.0
2969,11622403.0
2970,23306648.0
2971,31640476.0
2972,6817267.0
2973,26830418.0
2974,7663970.5
2975,5323405.0
2976,12928558.0
2977,9971402.0
2978,3668666.0
2979,56854590.0
2980,35319130.0
2981,4969261.0
2982,33133988.0
2983,11261036.0
2984,6293538.0
2985,2088739.2
2986,2674403.5
2987,8366763.0
2988,15169785.0
2989,6934110.0
2990,15390964.0
2991,4502518.0
2992,4900644.5
2993,28129906.0
2994,42278824.0
2995,6999953.0
2996,26323716.0
2997,27682480.0
2998,43019028.0
2999,60016028.0
3000,48559260.0
3001,42403280.0
3002,39731616.0
3003,37327250.0
3004,50241256.0
3005,5800068.5
3006,28560208.0
3007,3846262.0
3008,31241832.0
3009,2556703.2
3010,2146428.8
3011,22732746.0
3012,24676352.0
3013,24176180.0
3014,9263982.0
3015,25154116.0
3016,27210840.0
3017,5301737.0
3018,4552038.0
3019,8423174.0
3020,5643022.5
3021,6427640.5
3022,27774724.0
3023,7424034.0
3024,52134260.0
3025,24952898.0
3026,30736452.0
3027,25374060.0
3028,11633639.0
3029,3822999.0
3030,11656309.0
3031,4413530.5
3032,5138171.5
3033,33086162.0
3034,6522991.0
3035,3230938.8
3036,8801556.0
3037,21437612.0
3038,16305063.0
3039,1538507.8
3040,2061037.5
3041,13381385.0
3042,7240235.0
3043,1044107.7
3044,13242423.0
3045,15555840.0
3046,6636793.0
3047,5587795.0
3048,14859770.0
3049,6516461.0
3050,5606526.0
3051,23462984.0
3052,5629075.0
3053,8857855.0
3054,40175984.0
3055,37949910.0
3056,18858174.0
3057,959920.44
3058,23683894.0
3059,31552016.0
3060,2281565.8
3061,31257796.0
3062,4517085.0
3063,39188856.0
3064,30550348.0
3065,2063053.6
3066,7104883.0
3067,63452690.0
3068,29521440.0
3069,3903743.0
3070,46300772.0
3071,5525950.0
3072,26534700.0
3073,1835788.0
3074,45446424.0
3075,14044275.0
3076,4969870.0
3077,52917600.0
3078,5755776.5
3079,6044587.0
3080,9686588.0
3081,61859720.0
3082,13665093.0
3083,15323055.0
3084,24916576.0
3085,1287141.6
3086,16027925.0
3087,7416184.0
3088,11754614.0
3089,8096531.0
3090,29547838.0
3091,13393752.0
3092,18192160.0
3093,5615766.5
3094,44235976.0
3095,11456986.0
3096,26265954.0
3097,20428220.0
3098,2035358.6
3099,64799656.0
3100,26848348.0
3101,2396118.5
3102,12393377.0
3103,10959716.0
3104,7606847.5
3105,9616845.0
3106,21206092.0
3107,8019861.5
3108,4219296.5
3109,11740056.0
3110,3541200.0
3111,7171204.0
3112,3990736.0
3113,17701616.0
3114,6273742.0
3115,28590542.0
3116,7210540.0
3117,14949262.0
3118,40768464.0
3119,1954612.2
3120,24006280.0
3121,7549443.0
3122,6038634.0
3123,2898858.8
3124,4699424.5
3125,3718644.0
3126,5590590.5
3127,38957844.0
3128,38046816.0
3129,41660228.0
3130,2404527.5
3131,9756605.0
3132,10743112.0
3133,1477533.5
3134,29757368.0
3135,8765888.0
3136,8429514.0
3137,33434986.0
3138,6194976.0
3139,4559040.0
3140,4091976.5
3141,8591622.0
3142,5027869.0
3143,49910380.0
3144,15361824.0
3145,7911059.0
3146,12861700.0
3147,38368344.0
3148,39346896.0
3149,19697210.0
3150,57500370.0
3151,9525659.0
3152,31043940.0
3153,5342650.5
3154,3273923.5
3155,7412567.0
3156,22728354.0
3157,4915220.5
3158,19161920.0
3159,22266410.0
3160,7461144.0
3161,13465664.0
3162,12012933.0
3163,20471152.0
3164,17519040.0
3165,4143189.0
3166,6047895.0
3167,5813280.0
3168,2263471.2
3169,15644418.0
3170,9835414.0
3171,10286664.0
3172,24788682.0
3173,14395630.0
3174,661629.5
3175,9887329.0
3176,61644636.0
3177,30082800.0
3178,8531773.0
3179,52418380.0
3180,2421996.8
3181,3571302.2
3182,1451407.4
3183,7456059.5
3184,7063061.0
3185,26011636.0
3186,10291710.0
3187,8797393.0
3188,27470716.0
3189,18806732.0
3190,7012967.0
3191,5648052.0
3192,9175871.0
3193,20306044.0
3194,5488478.0
3195,19579032.0
3196,51589148.0
3197,2956033.0
3198,12555750.0
3199,4016089.8
3200,26593910.0
3201,3946056.2
3202,17020240.0
3203,35547244.0
3204,5851832.0
3205,4599807.0
3206,9400496.0
3207,23746206.0
3208,19738480.0
3209,10505369.0
3210,55424410.0
3211,6956132.0
3212,40057724.0
3213,1166164.1
3214,72919210.0
3215,10039345.0
3216,1002261.8
3217,15111435.0
3218,40339160.0
3219,4103417.5
3220,50555816.0
3221,3771609.0
3222,6884282.0
3223,5358321.0
3224,34971176.0
